"Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Model","Variant","SSP","Year","period"
989.04242043447,11.024301306875,0.459892746577889,0.082222528129856,-0.00435107568837978,"IPSL-CM6A-LR","r5i1p1f1","ssp370","Fut(1993-2022)",2007
1036.5345288918,10.9781374194701,0.0887176365589149,0.0923973669879026,-0.00323503433046213,"IPSL-CM6A-LR","r6i1p1f1","ssp370","Fut(1993-2022)",2007
1070.59071420009,11.0526045961085,0.555559849672434,-0.0730509612349183,0.0300919154440198,"IPSL-CM6A-LR","r7i1p1f1","ssp370","Fut(1993-2022)",2007
1111.38880722241,10.8016858689957,1.09402882042735,0.0120880525105428,-0.00603574942543617,"IPSL-CM6A-LR","r8i1p1f1","ssp370","Fut(1993-2022)",2007
1120.8256050665,11.0317412111688,0.867694095995192,-0.0777296598361526,0.0177577642680635,"IPSL-CM6A-LR","r9i1p1f1","ssp370","Fut(1993-2022)",2007
1020.9239082175,11.2326319774831,-0.247497847681109,0.0659339182353644,0.0841608244419056,"KACE-1-0-G","r1i1p1f1","ssp245","Fut(1993-2022)",2007
1019.04546576879,11.2267149969609,-0.75164559409628,-0.0262635945974996,0.0978109156067397,"KACE-1-0-G","r1i1p1f1","ssp370","Fut(1993-2022)",2007
1031.90203473722,11.1313007435418,-0.586550145850222,0.155754331567613,0.0783416582980418,"KACE-1-0-G","r1i1p1f1","ssp585","Fut(1993-2022)",2007
1095.78196170621,11.1792890882308,-0.569081836155157,-0.0765239920422934,0.0511303546452417,"KACE-1-0-G","r2i1p1f1","ssp245","Fut(1993-2022)",2007
1158.69662031783,11.1358294292017,0.848397255296457,-0.103844842082651,0.0653215441969088,"KACE-1-0-G","r2i1p1f1","ssp370","Fut(1993-2022)",2007
1127.40698020075,11.1731791533063,-1.20856631507193,-0.0704558297346298,0.0705338684395862,"KACE-1-0-G","r2i1p1f1","ssp585","Fut(1993-2022)",2007
1071.81468071748,11.3347412588426,0.0482547114514585,0.06659718375106,0.0599020242673198,"KACE-1-0-G","r3i1p1f1","ssp245","Fut(1993-2022)",2007
986.252939248196,11.3707144931601,-1.63525376878555,0.181813023069066,0.0437117835438698,"KACE-1-0-G","r3i1p1f1","ssp370","Fut(1993-2022)",2007
1049.65781317771,11.3439292040981,-0.706981414594821,0.060252664908524,0.0397882986264317,"KACE-1-0-G","r3i1p1f1","ssp585","Fut(1993-2022)",2007
1074.76239151561,10.8302585316688,1.11448065549922,-0.171112594093879,0.0270054719130108,"MIROC6","r1i1p1f1","ssp245","Fut(1993-2022)",2007
1077.40331674483,10.803604264129,2.15593190050689,-0.0278389402332232,0.00242401152382676,"MIROC6","r1i1p1f1","ssp370","Fut(1993-2022)",2007
1048.20390763855,10.8924180022927,2.26131658580579,-0.124728548398218,0.0132170657049446,"MIROC6","r1i1p1f1","ssp585","Fut(1993-2022)",2007
1039.45959776313,10.9899883288961,0.585492424738297,0.00394528015895758,0.0702283091528351,"MIROC6","r2i1p1f1","ssp245","Fut(1993-2022)",2007
1043.24240137673,10.8727386220855,-1.32068268107839,-0.134895388631957,0.0648340863368446,"MIROC6","r2i1p1f1","ssp370","Fut(1993-2022)",2007
999.759752193474,10.9975717449822,-1.81100559986021,0.0747555545141627,0.104757281666942,"MIROC6","r2i1p1f1","ssp585","Fut(1993-2022)",2007
1065.05024466129,11.1183021583724,-0.753511637719028,-0.0592410476584564,0.0678494263631197,"MIROC6","r3i1p1f1","ssp245","Fut(1993-2022)",2007
1016.41342012622,11.0141606335578,-1.33580248008396,0.0330433535598984,0.0397734263428031,"MIROC6","r3i1p1f1","ssp370","Fut(1993-2022)",2007
1102.61446288745,10.8763829240541,0.381307280847436,-0.0971331352573988,0.0482664814742613,"MIROC6","r3i1p1f1","ssp585","Fut(1993-2022)",2007
1011.58966217768,10.9769138151882,0.593996801010412,-0.0163106371381465,0.050236683905764,"MIROC6","r4i1p1f1","ssp585","Fut(1993-2022)",2007
1123.25253198941,10.793075888291,-1.804924485062,-0.21407610609324,0.0764200579926886,"MIROC6","r5i1p1f1","ssp585","Fut(1993-2022)",2007
1076.83537626815,10.8555386525891,1.95370852056467,-0.0163112998835825,0.0367664523002773,"MPI-ESM1-2-HR","r1i1p1f1","ssp245","Fut(1993-2022)",2007
1028.29405009751,10.8327391584496,0.140348255987842,0.00598185875035475,0.0182307926424663,"MPI-ESM1-2-HR","r1i1p1f1","ssp370","Fut(1993-2022)",2007
1058.58706226217,10.862481979224,0.567305727724543,-0.162526082180526,0.0144442558857651,"MPI-ESM1-2-HR","r1i1p1f1","ssp585","Fut(1993-2022)",2007
1063.40305976615,10.9582488438762,-0.659666147954918,-0.112884526327251,0.0438610524500724,"MPI-ESM1-2-HR","r2i1p1f1","ssp245","Fut(1993-2022)",2007
1089.99155386471,10.9592488437543,-1.54575281400239,0.00562094149243349,0.0114690821677161,"MPI-ESM1-2-HR","r2i1p1f1","ssp370","Fut(1993-2022)",2007
1042.03378392046,10.8441451831016,-0.856445918162625,-0.111904594605855,0.0233032061813425,"MPI-ESM1-2-HR","r2i1p1f1","ssp585","Fut(1993-2022)",2007
1077.6696540351,10.8516076442148,0.467382802129154,-0.139082703593349,0.0349017446781694,"MPI-ESM1-2-HR","r3i1p1f1","ssp370","Fut(1993-2022)",2007
1125.86478111845,10.8028378440983,0.48387226093186,-0.0765518707735336,0.0425847600063829,"MPI-ESM1-2-HR","r10i1p1f1","ssp370","Fut(1993-2022)",2007
1133.87708448434,10.6230386690457,-1.30574829423848,-0.216581813667689,0.0610909515009919,"MPI-ESM1-2-HR","r4i1p1f1","ssp370","Fut(1993-2022)",2007
1116.97461842384,10.6297693649733,0.0133022728083784,-0.0467361964959469,0.0215753302794095,"MPI-ESM1-2-HR","r5i1p1f1","ssp370","Fut(1993-2022)",2007
1026.75464135458,11.089809395222,0.882443195543016,0.0407161511384094,0.00776095359955953,"MPI-ESM1-2-HR","r6i1p1f1","ssp370","Fut(1993-2022)",2007
1053.00178887893,10.6539866796294,1.02482845019082,-0.0921673168332583,0.0249464539581137,"MPI-ESM1-2-HR","r7i1p1f1","ssp370","Fut(1993-2022)",2007
1014.58961866284,11.0633508415522,-0.289682371836705,0.0557108192576788,0.0684024410287076,"MPI-ESM1-2-HR","r8i1p1f1","ssp370","Fut(1993-2022)",2007
1004.95520551273,10.8395660117601,0.273991970107016,0.0217692550096197,0.00461370041595366,"MPI-ESM1-2-HR","r9i1p1f1","ssp370","Fut(1993-2022)",2007
1005.55306056921,10.9290875343908,1.07781314567503,0.0110762677896112,0.0373139167440169,"MRI-ESM2-0","r1i1p1f1","ssp245","Fut(1993-2022)",2007
1013.00017496735,10.8911125920266,-0.252765743019684,0.12924147517815,0.0101974885716043,"MRI-ESM2-0","r1i1p1f1","ssp370","Fut(1993-2022)",2007
1002.09896026838,10.9458993174437,-0.373832142546285,0.0639801775758402,0.0453991459815501,"MRI-ESM2-0","r1i1p1f1","ssp585","Fut(1993-2022)",2007
1047.24202384811,10.975281318444,-0.0798167392579792,0.0612077888081688,0.091150670217548,"MRI-ESM2-0","r2i1p1f1","ssp370","Fut(1993-2022)",2007
989.760986130879,11.0582204670045,-2.60359906900557,0.246018877438092,0.0952684371674799,"MRI-ESM2-0","r3i1p1f1","ssp370","Fut(1993-2022)",2007
1114.54091769172,11.0118784465451,0.508262883048991,0.0203039342523026,0.0659589359164627,"MRI-ESM2-0","r4i1p1f1","ssp370","Fut(1993-2022)",2007
1041.32231610121,11.0682152471283,1.48349918213851,-0.0829042254845553,0.0154826432841304,"MRI-ESM2-0","r5i1p1f1","ssp370","Fut(1993-2022)",2007
1011.94346234571,10.9378067393055,1.3976483738358,0.439836675415143,0.0947539919306486,"ACCESS-CM2","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1064.15542537126,10.9645155317435,-0.676875019846823,0.343763032144206,0.111796814859478,"ACCESS-CM2","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1034.55264734429,11.0974022055317,0.104536912354992,0.218680201445633,0.15388035959716,"ACCESS-CM2","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1059.55726074222,11.1499704042334,-2.00263759307582,0.298159543374304,0.139369046717336,"ACCESS-CM2","r2i1p1f1","ssp245","Fut(1994-2023)",2008
1076.49006203069,11.0718871857069,-2.66150110808212,0.00918199465372744,0.116832298109649,"ACCESS-CM2","r2i1p1f1","ssp370","Fut(1994-2023)",2008
1015.50826433466,11.2286525967704,-4.19458225388986,0.171807695722785,0.197949096149012,"ACCESS-CM2","r2i1p1f1","ssp585","Fut(1994-2023)",2008
977.215455670756,11.2285127703843,-7.4466527661573,0.314253058015649,0.145013445824564,"ACCESS-CM2","r3i1p1f1","ssp245","Fut(1994-2023)",2008
1000.80986535793,11.2142980069033,-3.70193104726601,0.353801616501686,0.116371968114708,"ACCESS-CM2","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1001.30229086415,11.282678805363,-3.89769572615934,0.20875658790288,0.150097572528329,"ACCESS-CM2","r3i1p1f1","ssp585","Fut(1994-2023)",2008
1122.13926091997,11.0628568442769,2.00862402398779,-0.0525274571826011,0.0842252681867794,"CESM2-LENS","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1051.10981315364,11.1571149272239,3.71838432918295,0.511052964441453,0.0875612681208349,"CESM2-LENS","r10i1p1f1","ssp370","Fut(1994-2023)",2008
1049.90650651443,11.1055529895748,0.792598176842658,0.269899515759586,0.1085409571446,"CESM2-LENS","r4i1p1f1","ssp370","Fut(1994-2023)",2008
1088.8041249376,11.1650729111624,3.12696973131493,0.133285034854815,0.127596896404233,"CESM2-LENS","r5i1p1f1","ssp370","Fut(1994-2023)",2008
957.428578446674,11.1670630341032,-3.13607751091765,0.20787452378831,0.0738838999356339,"CESM2-LENS","r6i1p1f1","ssp370","Fut(1994-2023)",2008
1074.81734485412,10.8760521945803,-3.91010081539509,-0.13336414175671,0.12320505117896,"CESM2-LENS","r7i1p1f1","ssp370","Fut(1994-2023)",2008
1000.61809184456,11.0475336056374,-4.49607930695575,0.189354008489828,0.139994891237329,"CESM2-LENS","r8i1p1f1","ssp370","Fut(1994-2023)",2008
1042.7715487976,11.2151803158663,1.0452599266441,-0.048840902894833,0.104397132653437,"CESM2-LENS","r9i1p1f1","ssp370","Fut(1994-2023)",2008
1065.30264964291,10.9940224539509,3.59577217660733,0.257695867467302,0.0216163582522348,"CNRM-ESM2-1","r1i1p1f2","ssp245","Fut(1994-2023)",2008
1030.68898619085,11.0039293122678,4.20919146183955,0.0479381678509794,0.0619709363914396,"CNRM-ESM2-1","r1i1p1f2","ssp370","Fut(1994-2023)",2008
1047.91090510789,10.9983364805337,0.980415537682222,-0.224831238028408,0.0217079899315102,"CNRM-ESM2-1","r1i1p1f2","ssp585","Fut(1994-2023)",2008
1131.73145809287,11.3410740465225,1.84611195706149,0.0769944375581238,0.0788873953147196,"EC-EARTH3-VEG","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1130.75515840736,11.2230068778476,0.399683058802106,0.013589282942764,0.0419470217770694,"EC-EARTH3-VEG","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1110.1242589484,11.32873497263,1.52189564856016,-0.090611081583502,0.0520587609859966,"EC-EARTH3-VEG","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1064.16640850354,11.3363733568824,-0.37560552593334,-0.0652642474134449,0.163842936110838,"EC-EARTH3-VEG","r2i1p1f1","ssp245","Fut(1994-2023)",2008
1067.93509477019,11.2265830265375,4.37623910913347,-0.14041779012222,0.145592119297671,"EC-EARTH3-VEG","r2i1p1f1","ssp370","Fut(1994-2023)",2008
1012.15367425476,11.3830808015649,-1.93366477104624,0.0669580816179713,0.18813365709703,"EC-EARTH3-VEG","r2i1p1f1","ssp585","Fut(1994-2023)",2008
1063.75563427633,11.2033034193307,-2.11205402345912,0.102165442248326,0.118904310996875,"EC-EARTH3-VEG","r3i1p1f1","ssp245","Fut(1994-2023)",2008
1107.5163766407,11.0679505112545,-0.249254366053375,0.191319259416354,0.0911661253882965,"EC-EARTH3-VEG","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1142.39006586297,11.0720046053895,2.77453805881031,-0.106646051565083,0.107717842558621,"EC-EARTH3-VEG","r3i1p1f1","ssp585","Fut(1994-2023)",2008
1039.65690338754,10.8850032953065,0.759945734075019,-0.122350477188081,0.153703551707313,"EC-EARTH3-VEG","r4i1p1f1","ssp245","Fut(1994-2023)",2008
1066.68885214356,10.8068615734551,1.05056761499689,0.0177820719318119,0.0958297920696438,"EC-EARTH3-VEG","r4i1p1f1","ssp370","Fut(1994-2023)",2008
1036.90377099405,10.9279639275437,1.20773431642476,0.18701169816282,0.135537415064562,"EC-EARTH3-VEG","r4i1p1f1","ssp585","Fut(1994-2023)",2008
1074.7079707385,11.3609691072405,0.540832931815616,-0.0508993189783095,0.0794084880972541,"EC-EARTH3-VEG","r5i1p1f1","ssp245","Fut(1994-2023)",2008
1125.14477625708,10.7260791774863,0.0332717192779822,-0.0541779680631841,0.162329036026433,"EC-EARTH3","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1044.22833926875,10.8401801774923,-0.472114562839166,-0.137512149409073,0.190166746229986,"EC-EARTH3","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1102.99035180032,10.6697603153578,-1.04701620747451,-0.174492456726225,0.131174448408599,"EC-EARTH3","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1042.66934790032,11.0467584149481,-0.841176252838916,0.359945423341834,0.0983145083333277,"EC-EARTH3","r2i1p1f1","ssp245","Fut(1994-2023)",2008
1125.75398855125,10.8070687992488,-0.415531227946519,-0.178310521095582,0.109143561076419,"EC-EARTH3","r3i1p1f1","ssp585","Fut(1994-2023)",2008
1069.06574319092,10.9777214129262,-1.8755704872786,-0.10068381640509,0.0507027641603379,"EC-EARTH3","r4i1p1f1","ssp245","Fut(1994-2023)",2008
1027.43927386501,11.065782436756,-3.74587683259902,-0.0803159715043474,0.0731505270877868,"EC-EARTH3","r4i1p1f1","ssp370","Fut(1994-2023)",2008
1085.2337430183,11.0693754955138,-1.54076468155803,-0.250924923353082,0.0556167567172086,"EC-EARTH3","r4i1p1f1","ssp585","Fut(1994-2023)",2008
1029.06704793572,11.0189149320339,-2.14634061269799,0.210690712415299,0.0799831828127004,"FGOALS-G3","r1i1p1f1","ssp245","Fut(1994-2023)",2008
984.582456793992,11.0021141282636,-0.520447738353029,0.300740944403477,0.0475992679497033,"FGOALS-G3","r1i1p1f1","ssp370","Fut(1994-2023)",2008
995.265510984557,11.0989406808698,-2.27397500635985,0.751074735913619,0.103908430509186,"FGOALS-G3","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1108.37656054195,10.7237046933924,-2.67110694677057,-0.469221801543438,0.0925239118017931,"FGOALS-G3","r3i1p1f1","ssp245","Fut(1994-2023)",2008
1068.75195334935,10.9649456892833,-3.40955027966976,0.0126754907397579,0.104256732825588,"FGOALS-G3","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1101.53641998513,10.9437473496496,-3.20420989600209,0.250273348351191,0.0794944913386271,"FGOALS-G3","r3i1p1f1","ssp585","Fut(1994-2023)",2008
1094.52818357363,11.0690327375342,0.90951375541192,0.113455621941107,0.192857895719161,"FGOALS-G3","r4i1p1f1","ssp245","Fut(1994-2023)",2008
1061.01309264475,11.1261131577876,-1.05684484876,0.128457894339621,0.164144388741249,"FGOALS-G3","r4i1p1f1","ssp370","Fut(1994-2023)",2008
1105.24602977425,11.0518419373318,-0.344061754411034,0.385664779129896,0.167967922896542,"FGOALS-G3","r4i1p1f1","ssp585","Fut(1994-2023)",2008
937.448544579298,10.9796788010074,2.06972369031748,0.634457996251611,0.0640108427594051,"FGOALS-G3","r5i1p1f1","ssp370","Fut(1994-2023)",2008
1085.82331247274,10.7659268471378,2.90700340239056,0.214204198470771,0.041190564464948,"GFDL-ESM4","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1016.59824169436,10.8141951816606,-0.0264190901898829,-0.0370484359545463,0.042888786850801,"GFDL-ESM4","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1087.74030627664,10.729643991258,2.23201624735903,0.0512712958129086,-0.0124798265482866,"GFDL-ESM4","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1123.07149926143,10.9820169819625,-0.309753354284257,-0.146741372288355,0.0839334696155269,"INM-CM5-0","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1090.65854713057,11.0031289124583,0.163691614435073,-0.413406554649328,0.0990395428873523,"INM-CM5-0","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1132.47250145096,10.9982712905717,2.04788558330266,-0.168385569595044,0.0929736481718901,"INM-CM5-0","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1086.01480889522,10.9281387155409,-0.117604477460585,0.0809092201547405,0.111307955648602,"INM-CM5-0","r2i1p1f1","ssp370","Fut(1994-2023)",2008
1022.8117352808,10.7591328993111,-1.94053284160364,0.0252829540664753,0.0440887523556928,"INM-CM5-0","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1029.86278785356,10.7723067714562,-0.552391178869645,-0.185383134221062,0.0744672035085472,"INM-CM5-0","r4i1p1f1","ssp370","Fut(1994-2023)",2008
1058.84027272107,10.7299449765167,0.975506877794052,0.149170648696574,0.0496990624749571,"INM-CM5-0","r5i1p1f1","ssp370","Fut(1994-2023)",2008
1073.83658803499,11.0359131719457,-1.25028742947426,0.0571793628254384,0.0394970027703021,"IPSL-CM6A-LR","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1072.81631355006,11.1269804191726,-1.68067459934426,0.036879723834477,0.0752301085517715,"IPSL-CM6A-LR","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1065.94460131585,11.1292271346375,0.990157325970847,-0.413246439414914,0.068137365994227,"IPSL-CM6A-LR","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1118.12517196275,11.1809753669564,0.275619140852645,-0.241074013068243,0.12968479197918,"IPSL-CM6A-LR","r2i1p1f1","ssp245","Fut(1994-2023)",2008
1088.81825927095,11.0644762851057,1.00222460511234,-0.0608264115640875,0.0877923787691195,"IPSL-CM6A-LR","r2i1p1f1","ssp370","Fut(1994-2023)",2008
1101.30847479718,10.9841509317006,-2.03607754293794,-0.199907089611082,0.104488444762572,"IPSL-CM6A-LR","r2i1p1f1","ssp585","Fut(1994-2023)",2008
1013.99463304512,11.1466215609686,-2.50290990651004,0.227274860482394,0.0959396941837003,"IPSL-CM6A-LR","r3i1p1f1","ssp245","Fut(1994-2023)",2008
1050.17447108062,11.1428162578901,-2.25589611203923,0.126468992013618,0.119041146293393,"IPSL-CM6A-LR","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1055.90541509295,11.1950652368706,0.512448531128414,0.104569953507948,0.121504852593276,"IPSL-CM6A-LR","r3i1p1f1","ssp585","Fut(1994-2023)",2008
1030.94959192051,11.1842647102288,-1.71945067612617,0.10053581438882,0.12720513902079,"IPSL-CM6A-LR","r10i1p1f1","ssp370","Fut(1994-2023)",2008
1062.76610263031,10.931839168611,-1.1060699793873,-0.0883915788673381,0.0830026548730149,"IPSL-CM6A-LR","r4i1p1f1","ssp245","Fut(1994-2023)",2008
1033.7670253361,10.9952055517558,-0.993262364255098,-0.0521530516847995,0.0831939473947116,"IPSL-CM6A-LR","r4i1p1f1","ssp370","Fut(1994-2023)",2008
1041.48662015815,10.9956673216374,-0.713793665987098,0.0988792872508267,0.119213211236179,"IPSL-CM6A-LR","r4i1p1f1","ssp585","Fut(1994-2023)",2008
1065.16731602331,11.0786804417679,3.83229684832699,0.00469080580473276,0.0328626674449772,"IPSL-CM6A-LR","r5i1p1f1","ssp245","Fut(1994-2023)",2008
1015.39001573407,11.0571746051291,3.13609403303538,0.164445056259691,0.0285222225656963,"IPSL-CM6A-LR","r5i1p1f1","ssp370","Fut(1994-2023)",2008
1020.84529612575,11.0520149262013,-1.42624896077642,0.184794733975784,0.0706424724007952,"IPSL-CM6A-LR","r6i1p1f1","ssp370","Fut(1994-2023)",2008
1073.3383608259,11.1211959010547,0.813633398287519,-0.146101922469816,0.0986832203902477,"IPSL-CM6A-LR","r7i1p1f1","ssp370","Fut(1994-2023)",2008
1109.50170048472,10.8347474744048,0.922374020876755,0.0241761050210855,0.0270258559836893,"IPSL-CM6A-LR","r8i1p1f1","ssp370","Fut(1994-2023)",2008
1106.88470603134,11.067322451373,-0.386904597097573,-0.155459319672326,0.0533390044722015,"IPSL-CM6A-LR","r9i1p1f1","ssp370","Fut(1994-2023)",2008
1033.99145961761,11.3100633623009,1.02930734678265,0.131867836470729,0.161592209259654,"KACE-1-0-G","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1021.95447822882,11.3049941895662,-0.468326832272034,-0.0525271891949992,0.176090108211993,"KACE-1-0-G","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1024.94296191338,11.23635563328,-1.25698727448785,0.311508663135226,0.183396548036319,"KACE-1-0-G","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1104.52304768946,11.1850641555742,0.224081617375803,-0.153047984084567,0.0569054219886631,"KACE-1-0-G","r2i1p1f1","ssp245","Fut(1994-2023)",2008
1160.04951473918,11.1846826579268,0.966147865470536,-0.207689684165302,0.114174772922039,"KACE-1-0-G","r2i1p1f1","ssp370","Fut(1994-2023)",2008
1116.45898940671,11.1994395926777,-2.16790728555202,-0.14091165946928,0.0967943078109208,"KACE-1-0-G","r2i1p1f1","ssp585","Fut(1994-2023)",2008
1047.06324517056,11.4175774989432,-2.26216141982849,0.13319436750212,0.14273826436794,"KACE-1-0-G","r3i1p1f1","ssp245","Fut(1994-2023)",2008
983.24581781611,11.4572283596856,-1.93517149250766,0.363626046138087,0.13022565006942,"KACE-1-0-G","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1034.39946320809,11.4031940995612,-2.15035430059282,0.120505329817048,0.0990531940894801,"KACE-1-0-G","r3i1p1f1","ssp585","Fut(1994-2023)",2008
1066.44154286905,10.8596642499839,0.331648751301652,-0.342225188187758,0.0564111902281184,"MIROC6","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1059.0906092417,10.8419463115139,0.419579625060589,-0.0556778804664464,0.0407660589087371,"MIROC6","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1037.87031235713,10.9493420936685,1.25318539029889,-0.249457096796394,0.0701411570808084,"MIROC6","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1024.21024567389,11.0369599088314,-0.890143177025444,0.00789056031789436,0.117199889088196,"MIROC6","r2i1p1f1","ssp245","Fut(1994-2023)",2008
1034.40651636132,10.9066746543213,-2.15646073235242,-0.269790777263954,0.0987701185725847,"MIROC6","r2i1p1f1","ssp370","Fut(1994-2023)",2008
996.264061159985,11.0316663917355,-2.15432646925792,0.149511109028325,0.13885192842028,"MIROC6","r2i1p1f1","ssp585","Fut(1994-2023)",2008
1043.77916063703,11.2021528660031,-2.73565323493386,-0.118482095316893,0.151700133993792,"MIROC6","r3i1p1f1","ssp245","Fut(1994-2023)",2008
1018.5759225059,11.0727891182146,-1.12588635963485,0.0660867071197968,0.0984019109996375,"MIROC6","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1095.79163591993,10.9160836364212,-0.239838471727952,-0.194266270514758,0.0879671938413349,"MIROC6","r3i1p1f1","ssp585","Fut(1994-2023)",2008
987.119630315036,11.0474473559127,-1.83933995493551,-0.0326212742762717,0.12077022463026,"MIROC6","r4i1p1f1","ssp585","Fut(1994-2023)",2008
1145.92756359919,10.812282529545,0.177333625038111,-0.428152212186406,0.0956266992466883,"MIROC6","r5i1p1f1","ssp585","Fut(1994-2023)",2008
1076.52504903865,10.8831823432571,1.92432704536412,-0.032622599767186,0.06441014296826,"MPI-ESM1-2-HR","r1i1p1f1","ssp245","Fut(1994-2023)",2008
1038.77348039182,10.8276038639993,1.16088688411372,0.0119637175007306,0.0130954981921381,"MPI-ESM1-2-HR","r1i1p1f1","ssp370","Fut(1994-2023)",2008
1069.35980547171,10.8681964350251,1.59073195169966,-0.325052164361092,0.0201587116868538,"MPI-ESM1-2-HR","r1i1p1f1","ssp585","Fut(1994-2023)",2008
1067.27687891267,10.9578801969139,-0.297784090382022,-0.225769052654461,0.0434924054878092,"MPI-ESM1-2-HR","r2i1p1f1","ssp245","Fut(1994-2023)",2008
1090.53992766169,11.0307030577125,-1.49622056839342,0.0112418829848877,0.0829232961258644,"MPI-ESM1-2-HR","r2i1p1f1","ssp370","Fut(1994-2023)",2008
1047.8737253381,10.8678821680614,-0.30080889687821,-0.223809189211668,0.0470401911411535,"MPI-ESM1-2-HR","r2i1p1f1","ssp585","Fut(1994-2023)",2008
1079.15811172465,10.8530632336931,0.606146520603271,-0.278165407186738,0.0363573341564649,"MPI-ESM1-2-HR","r3i1p1f1","ssp370","Fut(1994-2023)",2008
1094.54739190733,10.8683880071485,-2.31121698052215,-0.153103741547087,0.108134923056586,"MPI-ESM1-2-HR","r10i1p1f1","ssp370","Fut(1994-2023)",2008
1119.42751889277,10.6245657617628,-2.56345874896755,-0.433163627335459,0.062618044218075,"MPI-ESM1-2-HR","r4i1p1f1","ssp370","Fut(1994-2023)",2008
