"Model","SSP","Pr_total","Tas_mean","D_pr","D_pr_lm","D_tas","Variant","Year","period","model_ssp"
"EC-EARTH3-VEG","ssp585",1111.90174854657,12.8379004240113,4.3629170423042,0.0436858082640811,1.78081626615586,NA,"Fut(2028-2057)",2042,NA
"FGOALS-G3","ssp245",1061.42212765617,11.903826197203,-2.77336633353944,-0.146048115171006,1.08839707299403,NA,"Fut(2028-2057)",2042,NA
"FGOALS-G3","ssp370",1122.54242461443,12.0787029192202,9.86476916201733,4.14214870116235,1.15549278320374,NA,"Fut(2028-2057)",2042,NA
"FGOALS-G3","ssp585",1087.83382806798,12.1447653378015,-0.0607862304220284,6.25189292476129,1.23037896343256,NA,"Fut(2028-2057)",2042,NA
"INM-CM5-0","ssp370",1064.52980748002,12.120390486818,0.362645554283532,0.222124071195949,1.35758053513634,NA,"Fut(2028-2057)",2042,NA
"IPSL-CM6A-LR","ssp245",1046.73298688975,12.4635507108612,-2.04661878753315,0.523652273522551,1.46494213106149,NA,"Fut(2028-2057)",2042,NA
"IPSL-CM6A-LR","ssp370",1103.32560691528,12.5317643739112,3.77348074402394,2.18717978574054,1.54421206526389,NA,"Fut(2028-2057)",2042,NA
"IPSL-CM6A-LR","ssp585",1072.43753070656,12.7370701636186,0.246831625437689,0.553093719271806,1.76437847605357,NA,"Fut(2028-2057)",2042,NA
"KACE-1-0-G","ssp245",1090.2123190976,13.1415057947063,2.30945157604163,3.43810029860376,1.95768275430557,NA,"Fut(2028-2057)",2042,NA
"KACE-1-0-G","ssp370",1028.66343093083,13.2117839939899,-2.90623239961477,2.15199026253844,2.03631243533156,NA,"Fut(2028-2057)",2042,NA
"KACE-1-0-G","ssp585",1037.95451389675,13.4769735931179,-3.78384872550245,5.04529045306137,2.32372516792382,NA,"Fut(2028-2057)",2042,NA
"MIROC6","ssp245",1062.60831594847,12.1187229917757,0.579373904594219,-0.387951975450573,1.19423438793961,NA,"Fut(2028-2057)",2042,NA
"MIROC6","ssp370",1045.84200301933,12.1930244479316,-0.143813255579988,-0.141331499447101,1.33186711607529,NA,"Fut(2028-2057)",2042,NA
"MIROC6","ssp585",1060.31858782032,12.374336575537,0.197068568555301,0.00637812431894043,1.52564361472433,NA,"Fut(2028-2057)",2042,NA
"MPI-ESM1-2-HR","ssp245",996.225708682034,11.6523249500673,-6.31098198099341,-1.96975003511094,0.785744954209866,NA,"Fut(2028-2057)",2042,NA
"MPI-ESM1-2-HR","ssp370",1017.67132160797,11.8342582980603,-4.64636561704836,-0.570796170899929,1.02922047381803,NA,"Fut(2028-2057)",2042,NA
"MPI-ESM1-2-HR","ssp585",1017.45152364014,11.9051084934921,-3.26802330801383,-3.544944249598,1.0706686433629,NA,"Fut(2028-2057)",2042,NA
"MRI-ESM2-0","ssp370",1030.6461616932,12.1645374435315,-1.18198720865458,3.40797311674253,1.2192074643333,NA,"Fut(2028-2057)",2042,NA
"ACCESS-CM2","ssp245",1100.40572110746,12.6810396129304,5.3004650251656,8.21890141314114,1.70198846978024,NA,"Fut(2029-2058)",2043,NA
"ACCESS-CM2","ssp370",1036.32078663824,12.8801536299266,-3.34677349501231,5.51224649916534,1.91158708216995,NA,"Fut(2029-2058)",2043,NA
"ACCESS-CM2","ssp585",1097.24254906101,12.9792648634644,4.98740745565949,3.4396852789971,1.94366267033424,NA,"Fut(2029-2058)",2043,NA
"CESM2-LENS","ssp370",1014.06001559785,12.407356628939,-3.39525557658696,3.26018085696846,1.41397894674362,NA,"Fut(2029-2058)",2043,NA
"EC-EARTH3","ssp245",1041.26281471383,12.402360706841,-4.34800887155012,2.39232615750558,1.58928980789421,NA,"Fut(2029-2058)",2043,NA
"EC-EARTH3","ssp370",1082.06816256209,12.4974834425609,2.24562400438313,-2.67365502162839,1.67616077209563,NA,"Fut(2029-2058)",2043,NA
"EC-EARTH3","ssp585",1069.09919046066,12.7126784400856,-4.18336960728149,-3.49246998135397,1.96258849211285,NA,"Fut(2029-2058)",2043,NA
"EC-EARTH3-VEG","ssp245",1056.70611436599,12.609050438141,-1.55240404457554,0.837827137569016,1.50265512952984,NA,"Fut(2029-2058)",2043,NA
"EC-EARTH3-VEG","ssp370",1129.38311994336,12.4801221669576,4.68650811138481,0.398542232633984,1.49265543431707,NA,"Fut(2029-2058)",2043,NA
"EC-EARTH3-VEG","ssp585",1095.35166109046,12.9041153091181,2.80952852890183,0.0448993029380768,1.84703115126268,NA,"Fut(2029-2058)",2043,NA
"FGOALS-G3","ssp245",1062.75125207776,11.9306871826215,-2.65161807724364,-0.150105007259074,1.11525805841253,NA,"Fut(2029-2058)",2043,NA
"FGOALS-G3","ssp370",1126.6948974626,12.1117345102903,10.271177384025,4.25720838730575,1.18852437427379,NA,"Fut(2029-2058)",2043,NA
"FGOALS-G3","ssp585",1097.10340641876,12.1977032256834,0.790809250844857,6.42555661711578,1.28331685131444,NA,"Fut(2029-2058)",2043,NA
"INM-CM5-0","ssp370",1053.29505106192,12.1800027331853,-0.696554355720086,0.228294184284727,1.41719278150365,NA,"Fut(2029-2058)",2043,NA
"IPSL-CM6A-LR","ssp245",1046.98006375212,12.5067237855001,-2.02349730918831,0.538198170009292,1.50811520570045,NA,"Fut(2029-2058)",2043,NA
"IPSL-CM6A-LR","ssp370",1094.28207467653,12.5976501626148,2.92288975551248,2.24793477978889,1.6100978539674,NA,"Fut(2029-2058)",2043,NA
"IPSL-CM6A-LR","ssp585",1070.56504970645,12.7958646002876,0.0718001833585169,0.568457433696027,1.82317291272265,NA,"Fut(2029-2058)",2043,NA
"KACE-1-0-G","ssp245",1094.45047071505,13.1796526738223,2.7071749920061,3.53360308467609,1.99582963342158,NA,"Fut(2029-2058)",2043,NA
"KACE-1-0-G","ssp370",1037.50712485368,13.2337350134042,-2.07149137873752,2.21176776983116,2.05826345474584,NA,"Fut(2029-2058)",2043,NA
"KACE-1-0-G","ssp585",1047.47147995511,13.5246109186156,-2.90164643851812,5.18543741009088,2.37136249342151,NA,"Fut(2029-2058)",2043,NA
"MIROC6","ssp245",1074.20300603547,12.1275624009449,1.67684947679169,-0.398728419213083,1.20307379710879,NA,"Fut(2029-2058)",2043,NA
"MIROC6","ssp370",1042.85502999991,12.2161678093833,-0.429007132634939,-0.145257374431746,1.35501047752703,NA,"Fut(2029-2058)",2043,NA
"MIROC6","ssp585",1061.26291826445,12.4333492685259,0.286305089869945,0.00655529443891594,1.58465630771323,NA,"Fut(2029-2058)",2043,NA
"MPI-ESM1-2-HR","ssp245",1005.31895188578,11.6940072296973,-5.4558173140485,-2.02446531386402,0.827427233839833,NA,"Fut(2029-2058)",2043,NA
"MPI-ESM1-2-HR","ssp370",1017.98856038747,11.8565641050364,-4.61664101938097,-0.586651620091597,1.05152628079419,NA,"Fut(2029-2058)",2043,NA
"MPI-ESM1-2-HR","ssp585",1012.73799656995,11.9292244396019,-3.71615157761368,-3.64341492319796,1.09478458947269,NA,"Fut(2029-2058)",2043,NA
"MRI-ESM2-0","ssp370",1031.2062849043,12.1787236850166,-1.12828278060039,3.50263903665204,1.23339370581842,NA,"Fut(2029-2058)",2043,NA
"ACCESS-CM2","ssp245",1115.51493566854,12.6947264052651,6.7463020368511,8.44103388376655,1.71567526211493,NA,"Fut(2030-2059)",2044,NA
"ACCESS-CM2","ssp370",1036.18527561687,12.9349107771115,-3.35941203088906,5.66122613427793,1.96634422935485,NA,"Fut(2030-2059)",2044,NA
"ACCESS-CM2","ssp585",1089.10398957525,13.0433667745193,4.20868604938079,3.53264974599703,2.00776458138912,NA,"Fut(2030-2059)",2044,NA
"CESM2-LENS","ssp370",1019.75002680853,12.4396902021817,-2.85319487966578,3.34829385310275,1.44631251998625,NA,"Fut(2030-2059)",2044,NA
"EC-EARTH3","ssp245",1058.6723545864,12.4356463403199,-2.74874197186825,2.45698362122196,1.6225754413731,NA,"Fut(2030-2059)",2044,NA
"EC-EARTH3","ssp370",1077.82347474477,12.5614974935311,1.8445395167316,-2.74591596815888,1.74017482306587,NA,"Fut(2030-2059)",2044,NA
"EC-EARTH3","ssp585",1075.26567671544,12.7720489119308,-3.63070626269385,-3.5868610619311,2.02195896395806,NA,"Fut(2030-2059)",2044,NA
"EC-EARTH3-VEG","ssp245",1057.02148079946,12.6519978067285,-1.52302305889035,0.860471114260077,1.54560249811731,NA,"Fut(2030-2059)",2044,NA
"EC-EARTH3-VEG","ssp370",1123.31123825552,12.5263327308308,4.12368396398942,0.409313644326791,1.53886599819029,NA,"Fut(2030-2059)",2044,NA
"EC-EARTH3-VEG","ssp585",1104.05385461643,12.9511898421553,3.62631499607275,0.0461127976120773,1.89410568429979,NA,"Fut(2030-2059)",2044,NA
"FGOALS-G3","ssp245",1063.05399906832,11.9493443623513,-2.6238863482951,-0.154161899347169,1.13391523814242,NA,"Fut(2030-2059)",2044,NA
"FGOALS-G3","ssp370",1130.8781069972,12.1339322856125,10.6805938477578,4.37226807344915,1.21072214959605,NA,"Fut(2030-2059)",2044,NA
"FGOALS-G3","ssp585",1107.61078353658,12.2175720697254,1.75612121379482,6.59922030947026,1.30318569535642,NA,"Fut(2030-2059)",2044,NA
"INM-CM5-0","ssp370",1056.3782271441,12.2200583996829,-0.405876061751285,0.234464297373496,1.45724844800124,NA,"Fut(2030-2059)",2044,NA
"IPSL-CM6A-LR","ssp245",1052.78308825932,12.5342499264672,-1.48044967540012,0.552744066496034,1.53564134666752,NA,"Fut(2030-2059)",2044,NA
"IPSL-CM6A-LR","ssp370",1091.82166846232,12.6439763327694,2.69147582358558,2.30868977383724,1.65642402412208,NA,"Fut(2030-2059)",2044,NA
"IPSL-CM6A-LR","ssp585",1071.86178128857,12.8610512433196,0.193013054834581,0.583821148120244,1.88835955575466,NA,"Fut(2030-2059)",2044,NA
"KACE-1-0-G","ssp245",1106.08051435434,13.1941308898935,3.79858018501094,3.62910587074842,2.01030784949285,NA,"Fut(2030-2059)",2044,NA
"KACE-1-0-G","ssp370",1053.04854112124,13.2828877847535,-0.604563894110573,2.27154527712392,2.10741622609514,NA,"Fut(2030-2059)",2044,NA
"KACE-1-0-G","ssp585",1051.01427868246,13.5706239351913,-2.57323661542622,5.32558436712034,2.41737550999725,NA,"Fut(2030-2059)",2044,NA
"MIROC6","ssp245",1090.25073457713,12.1177966750547,3.19581979265188,-0.409504862975593,1.19330807121859,NA,"Fut(2030-2059)",2044,NA
"MIROC6","ssp370",1035.78677027167,12.2591034133396,-1.10387911267013,-0.149183249416391,1.39794608148331,NA,"Fut(2030-2059)",2044,NA
"MIROC6","ssp585",1051.77447595645,12.5075703200064,-0.610325522348677,0.00673246455887648,1.65887735919367,NA,"Fut(2030-2059)",2044,NA
"MPI-ESM1-2-HR","ssp245",1009.94013941601,11.7156263166502,-5.02122250484414,-2.07918059261708,0.849046320792752,NA,"Fut(2030-2059)",2044,NA
"MPI-ESM1-2-HR","ssp370",1015.68140893785,11.8850294238837,-4.83281619413769,-0.602507069283263,1.07999159964146,NA,"Fut(2030-2059)",2044,NA
"MPI-ESM1-2-HR","ssp585",1005.220522952,11.9878377731221,-4.43085892818397,-3.74188559679789,1.15339792299286,NA,"Fut(2030-2059)",2044,NA
"MRI-ESM2-0","ssp370",1035.24970337533,12.2130019117802,-0.740601156158217,3.59730495656155,1.26767193258199,NA,"Fut(2030-2059)",2044,NA
"ACCESS-CM2","ssp245",1114.2148470051,12.7680835227976,6.62189343172624,8.66316635439197,1.78903237964741,NA,"Fut(2031-2060)",2045,NA
"ACCESS-CM2","ssp370",1034.82041702087,12.9902316198556,-3.48670657976587,5.8102057693905,2.02166507209899,NA,"Fut(2031-2060)",2045,NA
"ACCESS-CM2","ssp585",1088.55540620823,13.111876540389,4.15619597275597,3.62561421299695,2.07627434725882,NA,"Fut(2031-2060)",2045,NA
"CESM2-LENS","ssp370",1022.85841139551,12.4855864825774,-2.55707365017648,3.43640684923703,1.49220880038197,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3","ssp245",1061.5296602777,12.4805063457099,-2.48626551081203,2.52164108493834,1.66743544676308,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3","ssp370",1081.96704720682,12.6198496110439,2.23606952070748,-2.81817691468938,1.79852694057862,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3","ssp585",1081.44194253279,12.8327383783009,-3.07716643747627,-3.68125214250825,2.08264843032816,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3-VEG","ssp245",1059.00199678713,12.6856397084195,-1.3385090913008,0.883115090951125,1.57924439980839,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3-VEG","ssp370",1119.40473680778,12.6097239019966,3.76157655484339,0.420085056019602,1.62225716935608,NA,"Fut(2031-2060)",2045,NA
"EC-EARTH3-VEG","ssp585",1116.10601222342,13.0104423061607,4.75752854633794,0.047326292286088,1.95335814830527,NA,"Fut(2031-2060)",2045,NA
"FGOALS-G3","ssp245",1074.29914653954,11.9565546693648,-1.59382695418374,-0.158218791435246,1.14112554515585,NA,"Fut(2031-2060)",2045,NA
"FGOALS-G3","ssp370",1126.20112193343,12.1724231268006,10.2228508946732,4.48732775959254,1.24921299078409,NA,"Fut(2031-2060)",2045,NA
"FGOALS-G3","ssp585",1118.31213234346,12.2599910718745,2.73925334155142,6.7728840018247,1.34560469750556,NA,"Fut(2031-2060)",2045,NA
"INM-CM5-0","ssp370",1060.06418961229,12.2566565962522,-0.0583677607887249,0.240634410462287,1.49384664457054,NA,"Fut(2031-2060)",2045,NA
"IPSL-CM6A-LR","ssp245",1057.52571836407,12.5581299868393,-1.03663385950548,0.567289962982763,1.55952140703967,NA,"Fut(2031-2060)",2045,NA
"IPSL-CM6A-LR","ssp370",1099.25220515449,12.6809900485702,3.39035623704608,2.36944476788558,1.69343773992289,NA,"Fut(2031-2060)",2045,NA
"IPSL-CM6A-LR","ssp585",1079.83704565944,12.9338969571798,0.938506346204556,0.59918486254447,1.96120526961479,NA,"Fut(2031-2060)",2045,NA
"KACE-1-0-G","ssp245",1123.12991908782,13.2307665768602,5.39855774665115,3.72460865682075,2.04694353645948,NA,"Fut(2031-2060)",2045,NA
"KACE-1-0-G","ssp370",1036.13745154327,13.3210827469057,-2.20077248088503,2.33132278441664,2.1456111882473,NA,"Fut(2031-2060)",2045,NA
"KACE-1-0-G","ssp585",1042.32181454526,13.624650218009,-3.37900934744462,5.46573132414984,2.47140179281495,NA,"Fut(2031-2060)",2045,NA
"MIROC6","ssp245",1100.09469810449,12.1131995096583,4.12758333474086,-0.420281306738111,1.18871090582221,NA,"Fut(2031-2060)",2045,NA
"MIROC6","ssp370",1032.85868671007,12.3064202160917,-1.3834502697724,-0.153109124401028,1.44526288423536,NA,"Fut(2031-2060)",2045,NA
"MIROC6","ssp585",1043.38818599067,12.5826482238094,-1.40280589606707,0.00690963467885175,1.73395526299669,NA,"Fut(2031-2060)",2045,NA
"MPI-ESM1-2-HR","ssp245",1013.41546360938,11.7403676474606,-4.69438922987799,-2.13389587137017,0.873787651603163,NA,"Fut(2031-2060)",2045,NA
"MPI-ESM1-2-HR","ssp370",1015.06702453536,11.9220658527289,-4.89038270352138,-0.618362518474922,1.11702802848668,NA,"Fut(2031-2060)",2045,NA
"MPI-ESM1-2-HR","ssp585",1014.39268040914,12.0228058560913,-3.55883613324458,-3.84035627039784,1.18836600596205,NA,"Fut(2031-2060)",2045,NA
"MRI-ESM2-0","ssp370",1043.18092946001,12.2433766645053,0.0198421752364248,3.69197087647108,1.29804668530712,NA,"Fut(2031-2060)",2045,NA
"ACCESS-CM2","ssp245",1111.51141163114,12.7989625443214,6.36319521107627,8.88529882501742,1.81991140117123,NA,"Fut(2032-2061)",2046,NA
"ACCESS-CM2","ssp370",1038.61058536204,13.0347849891402,-3.1332137193563,5.95918540450307,2.06621844138359,NA,"Fut(2032-2061)",2046,NA
"ACCESS-CM2","ssp585",1080.33151538359,13.1933146437121,3.36930981197398,3.71857867999687,2.15771245058191,NA,"Fut(2032-2061)",2046,NA
"CESM2-LENS","ssp370",1027.15124793526,12.5194291971295,-2.14811523509752,3.52451984537132,1.52605151493411,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3","ssp245",1061.02503416296,12.4980747456297,-2.53262123577237,2.58629854865468,1.68500384668288,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3","ssp370",1076.63032471748,12.6721037911528,1.7317976643313,-2.89043786121988,1.85078112068751,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3","ssp585",1079.35893304114,12.8848795579336,-3.26385346553336,-3.77564322308538,2.13478960996088,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3-VEG","ssp245",1065.14204064425,12.7096405098776,-0.766474399179379,0.905759067642181,1.60324520126649,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3-VEG","ssp370",1118.36650329123,12.6564629515096,3.66533902522898,0.430856467712419,1.66899621886908,NA,"Fut(2032-2061)",2046,NA
"EC-EARTH3-VEG","ssp585",1117.48179087375,13.0565680560037,4.88665890640848,0.0485397869600835,1.99948389814828,NA,"Fut(2032-2061)",2046,NA
"FGOALS-G3","ssp245",1082.79303854729,11.9484161236801,-0.815783511219569,-0.162275683523347,1.13298699947113,NA,"Fut(2032-2061)",2046,NA
"FGOALS-G3","ssp370",1125.66097442778,12.2075205140206,10.1699859162805,4.60238744573595,1.28431037800413,NA,"Fut(2032-2061)",2046,NA
"FGOALS-G3","ssp585",1133.17079459431,12.3282038962091,4.10431754961557,6.94654769417919,1.41381752184017,NA,"Fut(2032-2061)",2046,NA
"INM-CM5-0","ssp370",1052.92316696324,12.2843282947258,-0.731615160706757,0.246804523551061,1.5215183430442,NA,"Fut(2032-2061)",2046,NA
"IPSL-CM6A-LR","ssp245",1054.75397471177,12.6015045248344,-1.29601391726398,0.581835859469508,1.60289594503473,NA,"Fut(2032-2061)",2046,NA
"IPSL-CM6A-LR","ssp370",1100.8304683923,12.7343961511465,3.53880005878967,2.43019976193394,1.74684384249914,NA,"Fut(2032-2061)",2046,NA
"IPSL-CM6A-LR","ssp585",1076.65442177637,12.9847794303553,0.641008402130318,0.614548576968686,2.01208774279027,NA,"Fut(2032-2061)",2046,NA
"KACE-1-0-G","ssp245",1118.75314883829,13.2704085957297,4.9878258588717,3.82011144289307,2.08658555532896,NA,"Fut(2032-2061)",2046,NA
"KACE-1-0-G","ssp370",1047.49216593801,13.3500092616483,-1.12902056722575,2.39110029170939,2.17453770298992,NA,"Fut(2032-2061)",2046,NA
"KACE-1-0-G","ssp585",1046.88663652998,13.6665689331238,-2.9558601662976,5.60587828117931,2.51332050792971,NA,"Fut(2032-2061)",2046,NA
"MIROC6","ssp245",1105.22570701289,12.1312856378463,4.61325021289318,-0.431057750500636,1.20679703401015,NA,"Fut(2032-2061)",2046,NA
"MIROC6","ssp370",1047.13561042274,12.3118465077702,-0.0203006197557591,-0.157034999385673,1.45068917591387,NA,"Fut(2032-2061)",2046,NA
"MIROC6","ssp585",1037.19877252386,12.6313854169375,-1.98768773503242,0.00708680479882622,1.78269245612483,NA,"Fut(2032-2061)",2046,NA
"MPI-ESM1-2-HR","ssp245",1012.87440408005,11.7583613472944,-4.74527261458721,-2.18861115012325,0.891781351436892,NA,"Fut(2032-2061)",2046,NA
"MPI-ESM1-2-HR","ssp370",1025.14945291338,11.9455664078795,-3.9456806481164,-0.634217967666586,1.14052858363724,NA,"Fut(2032-2061)",2046,NA
"MPI-ESM1-2-HR","ssp585",1034.10653071598,12.0894004848082,-1.68458496345155,-3.93882694399779,1.25496063467893,NA,"Fut(2032-2061)",2046,NA
"MRI-ESM2-0","ssp370",1041.47810908579,12.2896187107102,-0.143423678530724,3.78663679638059,1.34428873151194,NA,"Fut(2032-2061)",2046,NA
"ACCESS-CM2","ssp245",1124.99040473631,12.826307796997,7.65303241822649,9.1074312956429,1.84725665384684,NA,"Fut(2033-2062)",2047,NA
"ACCESS-CM2","ssp370",1048.97635709039,13.10648263213,-2.16644233381825,6.10816503961564,2.13791608437341,NA,"Fut(2033-2062)",2047,NA
"ACCESS-CM2","ssp585",1074.9297130246,13.278404736553,2.85244940973792,3.8115431469968,2.24280254342284,NA,"Fut(2033-2062)",2047,NA
"CESM2-LENS","ssp370",1025.1132457046,12.5542312068408,-2.34226615476592,3.6126328415056,1.56085352464532,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3","ssp245",1065.68263143924,12.5342980405966,-2.10476724247229,2.65095601237106,1.72122714164979,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3","ssp370",1072.39882774485,12.7183299738252,1.33195959182477,-2.96269880775037,1.89700730335994,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3","ssp585",1076.55080078291,12.9681296276333,-3.51552868246561,-3.87003430366252,2.21803967966062,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3-VEG","ssp245",1065.29850394239,12.7440015233013,-0.751897559557099,0.928403044333238,1.63760621469019,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3-VEG","ssp370",1115.1596072716,12.7154292976665,3.36808051282167,0.44162787940523,1.72796256502601,NA,"Fut(2033-2062)",2047,NA
"EC-EARTH3-VEG","ssp585",1099.38312470982,13.1282022894694,3.18792104767929,0.0497532816340839,2.07111813161389,NA,"Fut(2033-2062)",2047,NA
"FGOALS-G3","ssp245",1082.08670883324,11.9855258581043,-0.880483557098053,-0.166332575611408,1.17009673389536,NA,"Fut(2033-2062)",2047,NA
"FGOALS-G3","ssp370",1132.2459096127,12.2428038445333,10.8144625687219,4.71744713187934,1.31959370851677,NA,"Fut(2033-2062)",2047,NA
"FGOALS-G3","ssp585",1143.71173325108,12.3608093865496,5.07271280868053,7.12021138653368,1.44642301218065,NA,"Fut(2033-2062)",2047,NA
"INM-CM5-0","ssp370",1057.13534792248,12.3440820961524,-0.334495585799484,0.252974636639834,1.58127214447073,NA,"Fut(2033-2062)",2047,NA
"IPSL-CM6A-LR","ssp245",1046.88493550572,12.6340358308702,-2.03239942032925,0.596381755956245,1.63542725107048,NA,"Fut(2033-2062)",2047,NA
"IPSL-CM6A-LR","ssp370",1097.66762252243,12.7864242904138,3.24131804358356,2.49095475598229,1.79887198176648,NA,"Fut(2033-2062)",2047,NA
"IPSL-CM6A-LR","ssp585",1079.70178607152,13.0484270990008,0.925862863719775,0.629912291392897,2.07573541143581,NA,"Fut(2033-2062)",2047,NA
"KACE-1-0-G","ssp245",1119.22322262486,13.303564296136,5.03193927647128,3.91561422896539,2.11974125573527,NA,"Fut(2033-2062)",2047,NA
"KACE-1-0-G","ssp370",1054.31992290848,13.3957983858602,-0.484560359358938,2.45087779900212,2.22032682720178,NA,"Fut(2033-2062)",2047,NA
"KACE-1-0-G","ssp585",1044.11612835075,13.7073986593624,-3.21268031642067,5.74602523820881,2.55415023416833,NA,"Fut(2033-2062)",2047,NA
"MIROC6","ssp245",1112.82321108329,12.1358451743914,5.33237897479826,-0.441834194263146,1.21135657055525,NA,"Fut(2033-2062)",2047,NA
"MIROC6","ssp370",1036.07181317579,12.3782918881828,-1.0766634363225,-0.160960874370318,1.51713455632653,NA,"Fut(2033-2062)",2047,NA
"MIROC6","ssp585",1033.56599316706,12.6955511563502,-2.33097497576297,0.00726397491879462,1.84685819553754,NA,"Fut(2033-2062)",2047,NA
"MPI-ESM1-2-HR","ssp245",1019.42346918935,11.7840280083927,-4.1293725492857,-2.24332642887633,0.917448012535274,NA,"Fut(2033-2062)",2047,NA
"MPI-ESM1-2-HR","ssp370",1023.25823953708,11.9823342067235,-4.12288331168284,-0.65007341685825,1.17729638248126,NA,"Fut(2033-2062)",2047,NA
"MPI-ESM1-2-HR","ssp585",1032.75669912448,12.1253833976069,-1.812917247608,-4.03729761759772,1.29094354747768,NA,"Fut(2033-2062)",2047,NA
"MRI-ESM2-0","ssp370",1053.08846275978,12.2787232106348,0.969773188164033,3.8813027162901,1.33339323143658,NA,"Fut(2033-2062)",2047,NA
"ACCESS-CM2","ssp245",1136.27705688202,12.8767861444072,8.73307925615501,9.32956376626832,1.89773500125706,NA,"Fut(2034-2063)",2048,NA
"ACCESS-CM2","ssp370",1051.8440287155,13.1507363849619,-1.89898681358118,6.25714467472823,2.18216983720522,NA,"Fut(2034-2063)",2048,NA
"ACCESS-CM2","ssp585",1097.37967154832,13.3490298910237,5.00052774019374,3.90450761399672,2.31342769789347,NA,"Fut(2034-2063)",2048,NA
"CESM2-LENS","ssp370",1042.69844016188,12.6065328552179,-0.667007106927445,3.70074583763987,1.61315517302243,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3","ssp245",1065.247260505,12.5489011776093,-2.14476108086799,2.71561347608744,1.7358302786625,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3","ssp370",1058.97906948496,12.7847504230226,0.0639141906716841,-3.03495975428087,1.96342775255736,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3","ssp585",1078.07197397805,13.0299788738759,-3.37919550486811,-3.96442538423965,2.27988892590318,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3-VEG","ssp245",1061.85616588066,12.7783192821762,-1.07260158694493,0.951047021024285,1.67192397356511,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3-VEG","ssp370",1113.27870556367,12.7834751094822,3.19373309392843,0.452399291098042,1.7960083768417,NA,"Fut(2034-2063)",2048,NA
"EC-EARTH3-VEG","ssp585",1107.13346643203,13.1924339491402,3.9153668595617,0.0509667763080897,2.13534979128474,NA,"Fut(2034-2063)",2048,NA
"FGOALS-G3","ssp245",1083.48964642866,11.9981371409562,-0.751973988574319,-0.170389467699485,1.1827080167473,NA,"Fut(2034-2063)",2048,NA
"FGOALS-G3","ssp370",1138.92845338522,12.2544947297083,11.4684923077182,4.83250681802275,1.33128459369184,NA,"Fut(2034-2063)",2048,NA
"FGOALS-G3","ssp585",1150.05029545168,12.3841166688059,5.6550360518194,7.29387507888816,1.46973029443691,NA,"Fut(2034-2063)",2048,NA
"INM-CM5-0","ssp370",1068.01492875101,12.3737423548855,0.691218778232466,0.259144749728608,1.61093240320388,NA,"Fut(2034-2063)",2048,NA
"IPSL-CM6A-LR","ssp245",1045.06714403927,12.6683907579287,-2.20250853383588,0.610927652442974,1.66978217812905,NA,"Fut(2034-2063)",2048,NA
"IPSL-CM6A-LR","ssp370",1102.70825851624,12.8241449718825,3.71541593360139,2.55170975003063,1.83659266323519,NA,"Fut(2034-2063)",2048,NA
"IPSL-CM6A-LR","ssp585",1079.32651855481,13.14300862899,0.890784475948535,0.645276005817118,2.17031694142498,NA,"Fut(2034-2063)",2048,NA
"KACE-1-0-G","ssp245",1124.26375511445,13.3529313507369,5.50496100409943,4.01111701503772,2.16910831033625,NA,"Fut(2034-2063)",2048,NA
"KACE-1-0-G","ssp370",1057.33734476807,13.4260612036486,-0.199751112740725,2.51065530629484,2.2505896449902,NA,"Fut(2034-2063)",2048,NA
"KACE-1-0-G","ssp585",1038.10744170812,13.7717815160332,-3.7696726462654,5.88617219523827,2.61853309083912,NA,"Fut(2034-2063)",2048,NA
"MIROC6","ssp245",1110.51708888995,12.1704521821605,5.11409692028008,-0.452610638025664,1.24596357832437,NA,"Fut(2034-2063)",2048,NA
"MIROC6","ssp370",1028.8264484656,12.4108199859237,-1.76844526325598,-0.164886749354955,1.54966265406743,NA,"Fut(2034-2063)",2048,NA
"MIROC6","ssp585",1033.86795810352,12.7400687489093,-2.30244015444482,0.00744114503876625,1.89137578809655,NA,"Fut(2034-2063)",2048,NA
"MPI-ESM1-2-HR","ssp245",1020.91962834854,11.7459195881891,-3.98866780617048,-2.29804170762942,0.879339592331654,NA,"Fut(2034-2063)",2048,NA
"MPI-ESM1-2-HR","ssp370",1026.68410252087,11.9995217446646,-3.80188724992289,-0.665928866049916,1.19448392042238,NA,"Fut(2034-2063)",2048,NA
