period,mvs,window,n_windows,min_window_avg_pr
early_projection,KACE-1-0-G_r3i1p1f1_ssp585,15,26,1056.7736663524777
early_projection,KACE-1-0-G_r3i1p1f1_ssp585,20,21,1120.484459758581
early_projection,MIROC6_r4i1p1f1_ssp585,2,39,703.0132587154767
early_projection,MIROC6_r4i1p1f1_ssp585,5,36,960.0447129138062
early_projection,MIROC6_r4i1p1f1_ssp585,10,31,1035.609255615324
early_projection,MIROC6_r4i1p1f1_ssp585,15,26,1106.9636953991462
early_projection,MIROC6_r4i1p1f1_ssp585,20,21,1113.5048410585498
early_projection,MIROC6_r5i1p1f1_ssp585,2,39,906.9226256223901
early_projection,MIROC6_r5i1p1f1_ssp585,5,36,1031.6581464294954
early_projection,MIROC6_r5i1p1f1_ssp585,10,31,1123.4089421043986
early_projection,MIROC6_r5i1p1f1_ssp585,15,26,1174.325083197727
early_projection,MIROC6_r5i1p1f1_ssp585,20,21,1200.971326543397
early_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,2,39,810.9561272248375
early_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,5,36,891.3123528101394
early_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,10,31,964.1404693938133
early_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,15,26,1006.3192349377208
early_projection,MPI-ESM1-2-HR_r10i1p1f1_ssp370,20,21,1044.320458404796
early_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,2,39,429.1186003269031
early_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,5,36,801.1741627834111
early_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,10,31,948.3603962642344
early_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,15,26,1099.261258729698
early_projection,MPI-ESM1-2-HR_r3i1p1f1_ssp370,20,21,1117.6568389908039
early_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,2,39,498.17006997358476
early_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,5,36,847.144549245076
early_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,10,31,925.2661247554948
early_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,15,26,933.8784356227608
early_projection,MPI-ESM1-2-HR_r4i1p1f1_ssp370,20,21,1008.0838118481579
early_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,2,39,709.2095024358005
early_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,5,36,824.1611250634218
early_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,10,31,932.9324187671267
early_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,15,26,977.1176546810025
early_projection,MPI-ESM1-2-HR_r5i1p1f1_ssp370,20,21,1042.1086129063192
early_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,2,39,685.0609680274265
early_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,5,36,834.8169009156476
early_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,10,31,929.0614121031238
early_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,15,26,1018.1062910009714
early_projection,MPI-ESM1-2-HR_r6i1p1f1_ssp370,20,21,1058.549980284767
early_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,2,39,632.3665578339642
early_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,5,36,813.0679751654927
early_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,10,31,934.0114884358751
early_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,15,26,946.1656171391577
early_projection,MPI-ESM1-2-HR_r7i1p1f1_ssp370,20,21,947.1741872597013
early_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,2,39,614.6981197459772
early_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,5,36,893.336988866104
early_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,10,31,968.1693420449037
early_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,15,26,988.9462433213305
early_projection,MPI-ESM1-2-HR_r8i1p1f1_ssp370,20,21,1007.7803993019128
early_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,2,39,739.9894671204293
early_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,5,36,958.3588726924761
early_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,10,31,1097.5233396958454
early_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,15,26,1096.4751686313384
early_projection,MPI-ESM1-2-HR_r9i1p1f1_ssp370,20,21,1157.6982626855258
early_projection,MRI-ESM2-0_r2i1p1f1_ssp370,2,39,674.9527495066104
early_projection,MRI-ESM2-0_r2i1p1f1_ssp370,5,36,899.9096911718862
early_projection,MRI-ESM2-0_r2i1p1f1_ssp370,10,31,1013.6549589472145
early_projection,MRI-ESM2-0_r2i1p1f1_ssp370,15,26,1089.4242084065866
early_projection,MRI-ESM2-0_r2i1p1f1_ssp370,20,21,1117.3814180770387
early_projection,MRI-ESM2-0_r3i1p1f1_ssp370,2,39,588.5400221638611
early_projection,MRI-ESM2-0_r3i1p1f1_ssp370,5,36,863.7555343588253
early_projection,MRI-ESM2-0_r3i1p1f1_ssp370,10,31,893.4580287514666
early_projection,MRI-ESM2-0_r3i1p1f1_ssp370,15,26,945.9629570741304
early_projection,MRI-ESM2-0_r3i1p1f1_ssp370,20,21,1033.213571773631
early_projection,MRI-ESM2-0_r4i1p1f1_ssp370,2,39,535.5397324522855
early_projection,MRI-ESM2-0_r4i1p1f1_ssp370,5,36,915.6439417947273
early_projection,MRI-ESM2-0_r4i1p1f1_ssp370,10,31,994.9411761099084
early_projection,MRI-ESM2-0_r4i1p1f1_ssp370,15,26,1054.9904371567136
early_projection,MRI-ESM2-0_r4i1p1f1_ssp370,20,21,1078.389989968917
early_projection,MRI-ESM2-0_r5i1p1f1_ssp370,2,39,567.0298494689305
early_projection,MRI-ESM2-0_r5i1p1f1_ssp370,5,36,767.7159103524536
early_projection,MRI-ESM2-0_r5i1p1f1_ssp370,10,31,943.6028321970786
early_projection,MRI-ESM2-0_r5i1p1f1_ssp370,15,26,1021.7245396651534
early_projection,MRI-ESM2-0_r5i1p1f1_ssp370,20,21,1069.460528762023
late_projection,ACCESS-CM2_r1i1p1f1_ssp245,2,39,798.081093529177
late_projection,ACCESS-CM2_r1i1p1f1_ssp245,5,36,1009.9942481722246
late_projection,ACCESS-CM2_r1i1p1f1_ssp245,10,31,1184.9332210346515
late_projection,ACCESS-CM2_r1i1p1f1_ssp245,15,26,1150.2774059280337
late_projection,ACCESS-CM2_r1i1p1f1_ssp245,20,21,1212.2010550846185
late_projection,ACCESS-CM2_r1i1p1f1_ssp370,2,39,769.9071597372531
late_projection,ACCESS-CM2_r1i1p1f1_ssp370,5,36,1011.720876230883
late_projection,ACCESS-CM2_r1i1p1f1_ssp370,10,31,1119.9575248491346
late_projection,ACCESS-CM2_r1i1p1f1_ssp370,15,26,1136.7256838515718
late_projection,ACCESS-CM2_r1i1p1f1_ssp370,20,21,1174.5500371653834
late_projection,ACCESS-CM2_r1i1p1f1_ssp585,2,39,653.3335180952581
late_projection,ACCESS-CM2_r1i1p1f1_ssp585,5,36,944.6509509790509
late_projection,ACCESS-CM2_r1i1p1f1_ssp585,10,31,1033.9410959622078
late_projection,ACCESS-CM2_r1i1p1f1_ssp585,15,26,1084.988915403777
late_projection,ACCESS-CM2_r1i1p1f1_ssp585,20,21,1156.8274498287942
late_projection,ACCESS-CM2_r2i1p1f1_ssp245,2,39,892.9399883184706
late_projection,ACCESS-CM2_r2i1p1f1_ssp245,5,36,1056.0842483068786
late_projection,ACCESS-CM2_r2i1p1f1_ssp245,10,31,1109.0800606305172
late_projection,ACCESS-CM2_r2i1p1f1_ssp245,15,26,1186.9831963134873
late_projection,ACCESS-CM2_r2i1p1f1_ssp245,20,21,1190.2751007666725
late_projection,ACCESS-CM2_r2i1p1f1_ssp370,2,39,888.0015860135154
late_projection,ACCESS-CM2_r2i1p1f1_ssp370,5,36,948.5460845340065
late_projection,ACCESS-CM2_r2i1p1f1_ssp370,10,31,1068.0788551267499
late_projection,ACCESS-CM2_r2i1p1f1_ssp370,15,26,1095.4150756195995
late_projection,ACCESS-CM2_r2i1p1f1_ssp370,20,21,1144.555732448479
late_projection,ACCESS-CM2_r2i1p1f1_ssp585,2,39,837.5699410917132
late_projection,ACCESS-CM2_r2i1p1f1_ssp585,5,36,921.0553146814134
late_projection,ACCESS-CM2_r2i1p1f1_ssp585,10,31,1039.7811084924706
late_projection,ACCESS-CM2_r2i1p1f1_ssp585,15,26,1106.141229366265
late_projection,ACCESS-CM2_r2i1p1f1_ssp585,20,21,1165.878378093043
late_projection,ACCESS-CM2_r3i1p1f1_ssp245,2,39,671.2045259356955
late_projection,ACCESS-CM2_r3i1p1f1_ssp245,5,36,884.0920238922397
late_projection,ACCESS-CM2_r3i1p1f1_ssp245,10,31,1062.9369055561274
late_projection,ACCESS-CM2_r3i1p1f1_ssp245,15,26,1129.672540725802
late_projection,ACCESS-CM2_r3i1p1f1_ssp245,20,21,1225.0041519947474
late_projection,ACCESS-CM2_r3i1p1f1_ssp370,2,39,643.536483431224
late_projection,ACCESS-CM2_r3i1p1f1_ssp370,5,36,996.7614326866926
late_projection,ACCESS-CM2_r3i1p1f1_ssp370,10,31,1091.1813481630372
late_projection,ACCESS-CM2_r3i1p1f1_ssp370,15,26,1158.676260751735
late_projection,ACCESS-CM2_r3i1p1f1_ssp370,20,21,1179.7037797151104
late_projection,ACCESS-CM2_r3i1p1f1_ssp585,2,39,757.2921864118289
late_projection,ACCESS-CM2_r3i1p1f1_ssp585,5,36,940.1204021076744
late_projection,ACCESS-CM2_r3i1p1f1_ssp585,10,31,1040.4471121563151
late_projection,ACCESS-CM2_r3i1p1f1_ssp585,15,26,1115.3642079635451
late_projection,ACCESS-CM2_r3i1p1f1_ssp585,20,21,1148.222108677472
late_projection,CESM2-LENS_r10i1p1f1_ssp370,2,39,891.3636052281399
late_projection,CESM2-LENS_r10i1p1f1_ssp370,5,36,1145.633262928482
late_projection,CESM2-LENS_r10i1p1f1_ssp370,10,31,1226.6561466376158
late_projection,CESM2-LENS_r10i1p1f1_ssp370,15,26,1286.4237675046459
late_projection,CESM2-LENS_r10i1p1f1_ssp370,20,21,1296.5628722050408
late_projection,CESM2-LENS_r1i1p1f1_ssp370,2,39,853.958111422633
late_projection,CESM2-LENS_r1i1p1f1_ssp370,5,36,1016.013836547739
late_projection,CESM2-LENS_r1i1p1f1_ssp370,10,31,1071.3213869549322
late_projection,CESM2-LENS_r1i1p1f1_ssp370,15,26,1188.2611737937757
late_projection,CESM2-LENS_r1i1p1f1_ssp370,20,21,1187.1523301079278
late_projection,CESM2-LENS_r2i1p1f1_ssp370,2,39,784.8698596949616
late_projection,CESM2-LENS_r2i1p1f1_ssp370,5,36,878.7315578589878
late_projection,CESM2-LENS_r2i1p1f1_ssp370,10,31,1021.9487791000134
late_projection,CESM2-LENS_r2i1p1f1_ssp370,15,26,1027.863909471295
late_projection,CESM2-LENS_r2i1p1f1_ssp370,20,21,1075.3057150374004
late_projection,CESM2-LENS_r3i1p1f1_ssp370,2,39,505.41626447812814
late_projection,CESM2-LENS_r3i1p1f1_ssp370,5,36,764.0488721852511
late_projection,CESM2-LENS_r3i1p1f1_ssp370,10,31,1082.8269722232956
late_projection,CESM2-LENS_r3i1p1f1_ssp370,15,26,1141.312785614325
late_projection,CESM2-LENS_r3i1p1f1_ssp370,20,21,1141.1175846063018
late_projection,CESM2-LENS_r4i1p1f1_ssp370,2,39,692.8255726819443
late_projection,CESM2-LENS_r4i1p1f1_ssp370,5,36,935.4241437366051
late_projection,CESM2-LENS_r4i1p1f1_ssp370,10,31,1062.3265376087845
late_projection,CESM2-LENS_r4i1p1f1_ssp370,15,26,1140.0996201843254
late_projection,CESM2-LENS_r4i1p1f1_ssp370,20,21,1168.7348658332799
late_projection,CESM2-LENS_r5i1p1f1_ssp370,2,39,775.9867315846127
late_projection,CESM2-LENS_r5i1p1f1_ssp370,5,36,915.3362086567402
late_projection,CESM2-LENS_r5i1p1f1_ssp370,10,31,1017.4244566379682
late_projection,CESM2-LENS_r5i1p1f1_ssp370,15,26,1073.996197009844
late_projection,CESM2-LENS_r5i1p1f1_ssp370,20,21,1120.7139528887333
late_projection,CESM2-LENS_r6i1p1f1_ssp370,2,39,694.4141701358876
late_projection,CESM2-LENS_r6i1p1f1_ssp370,5,36,825.2504400601149
late_projection,CESM2-LENS_r6i1p1f1_ssp370,10,31,924.3206325090638
late_projection,CESM2-LENS_r6i1p1f1_ssp370,15,26,997.7050336135054
late_projection,CESM2-LENS_r6i1p1f1_ssp370,20,21,1036.8895271567774
late_projection,CESM2-LENS_r7i1p1f1_ssp370,2,39,675.0892976440755
late_projection,CESM2-LENS_r7i1p1f1_ssp370,5,36,927.2066316249853
late_projection,CESM2-LENS_r7i1p1f1_ssp370,10,31,1075.5140068884723
late_projection,CESM2-LENS_r7i1p1f1_ssp370,15,26,1120.474980221791
late_projection,CESM2-LENS_r7i1p1f1_ssp370,20,21,1149.0859001976412
late_projection,CESM2-LENS_r8i1p1f1_ssp370,2,39,786.0024954219812
late_projection,CESM2-LENS_r8i1p1f1_ssp370,5,36,969.4737878103718
late_projection,CESM2-LENS_r8i1p1f1_ssp370,10,31,1049.8575205774548
late_projection,CESM2-LENS_r8i1p1f1_ssp370,15,26,1104.864862382238
late_projection,CESM2-LENS_r8i1p1f1_ssp370,20,21,1182.541663777039
late_projection,CESM2-LENS_r9i1p1f1_ssp370,2,39,701.1838093874885
late_projection,CESM2-LENS_r9i1p1f1_ssp370,5,36,940.8487554845339
late_projection,CESM2-LENS_r9i1p1f1_ssp370,10,31,1001.754359972863
late_projection,CESM2-LENS_r9i1p1f1_ssp370,15,26,1013.2329586650592
late_projection,CESM2-LENS_r9i1p1f1_ssp370,20,21,1066.609592469201
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,2,39,530.7329837043799
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,5,36,1034.7657270179493
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,10,31,1144.118109273347
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,15,26,1194.8476299022334
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp245,20,21,1206.193496105284
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,2,39,557.9826818325855
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,5,36,696.5130683152169
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,10,31,970.1469281328178
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,15,26,1047.7924243823586
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp370,20,21,1150.2395390590386
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,2,39,727.9102432480195
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,5,36,812.2746241784371
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,10,31,881.12020352328
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,15,26,884.3073155480913
late_projection,CNRM-ESM2-1_r1i1p1f2_ssp585,20,21,939.8767684011157
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,2,39,672.2239509765823
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,5,36,837.8726086656468
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,10,31,1011.3581391652951
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,15,26,1155.0121987936566
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp245,20,21,1134.3180966039763
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,2,39,648.2759137827925
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,5,36,843.0333526494578
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,10,31,966.8946454027497
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,15,26,1038.9918629462509
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp370,20,21,1026.7252368586483
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,2,39,648.28705440677
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,5,36,962.6524778065562
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,10,31,1024.0144750894467
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,15,26,1079.5468828402293
late_projection,EC-Earth3-Veg_r1i1p1f1_ssp585,20,21,1098.1929343966501
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,2,39,677.8236410996324
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,5,36,930.6547369860564
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,10,31,1034.573866523931
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,15,26,1162.8479151206916
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp245,20,21,1185.6917878244517
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,2,39,709.0973769044595
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,5,36,894.1560076014164
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,10,31,992.9936295244285
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,15,26,1004.931752814066
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp370,20,21,1092.8744362919788
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,2,39,602.8449305633658
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,5,36,972.232425132837
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,10,31,1041.7795311166003
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,15,26,1086.0697860546754
late_projection,EC-Earth3-Veg_r2i1p1f1_ssp585,20,21,1092.3839988160973
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,2,39,642.9464583162571
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,5,36,875.8948833210947
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,10,31,925.6446325583623
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,15,26,997.6270699887507
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp245,20,21,1091.2937009125185
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,2,39,644.6820042392719
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,5,36,834.8108233327657
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,10,31,1079.7547064203015
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,15,26,1176.5327810929653
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp370,20,21,1192.3235469513959
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,2,39,672.6408270001848
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,5,36,756.3614245985111
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,10,31,964.4755394686312
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,15,26,1052.8991559052959
late_projection,EC-Earth3-Veg_r3i1p1f1_ssp585,20,21,1063.2922425317877
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,2,39,728.2311664206918
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,5,36,918.8736233716875
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,10,31,999.1959170038983
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,15,26,1042.370735315703
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp245,20,21,1062.361162160488
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,2,39,804.0358716899894
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,5,36,954.802800705979
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,10,31,1144.5968884040562
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,15,26,1133.7076626871792
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp370,20,21,1168.5113934421984
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,2,39,655.1068956890631
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,5,36,779.2223495252517
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,10,31,891.6350475534425
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,15,26,1014.188892697249
late_projection,EC-Earth3-Veg_r4i1p1f1_ssp585,20,21,1058.8152729181156
late_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,2,39,666.8730922282166
late_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,5,36,810.6176815550571
late_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,10,31,1045.9947778569403
late_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,15,26,1116.3752684436915
late_projection,EC-Earth3-Veg_r5i1p1f1_ssp245,20,21,1146.084500769997
late_projection,EC-Earth3_r1i1p1f1_ssp245,2,39,773.4163188735256
late_projection,EC-Earth3_r1i1p1f1_ssp245,5,36,995.1765343710256
late_projection,EC-Earth3_r1i1p1f1_ssp245,10,31,1050.6313272777963
late_projection,EC-Earth3_r1i1p1f1_ssp245,15,26,1147.9583752189692
late_projection,EC-Earth3_r1i1p1f1_ssp245,20,21,1146.6996420446749
late_projection,EC-Earth3_r1i1p1f1_ssp370,2,39,496.75055683896426
late_projection,EC-Earth3_r1i1p1f1_ssp370,5,36,871.0391838872241
late_projection,EC-Earth3_r1i1p1f1_ssp370,10,31,1009.3731652669528
late_projection,EC-Earth3_r1i1p1f1_ssp370,15,26,1047.404866955137
late_projection,EC-Earth3_r1i1p1f1_ssp370,20,21,1095.380975321195
late_projection,EC-Earth3_r1i1p1f1_ssp585,2,39,493.66055054199387
late_projection,EC-Earth3_r1i1p1f1_ssp585,5,36,824.7314237849511
late_projection,EC-Earth3_r1i1p1f1_ssp585,10,31,966.492293051663
late_projection,EC-Earth3_r1i1p1f1_ssp585,15,26,1026.6829882044774
late_projection,EC-Earth3_r1i1p1f1_ssp585,20,21,1032.3521348586041
late_projection,EC-Earth3_r2i1p1f1_ssp245,2,39,703.5353164701137
late_projection,EC-Earth3_r2i1p1f1_ssp245,5,36,1098.9788536669832
late_projection,EC-Earth3_r2i1p1f1_ssp245,10,31,1135.5394035054583
late_projection,EC-Earth3_r2i1p1f1_ssp245,15,26,1194.044933493118
late_projection,EC-Earth3_r2i1p1f1_ssp245,20,21,1207.7026867161392
late_projection,EC-Earth3_r3i1p1f1_ssp585,2,39,687.203009838744
late_projection,EC-Earth3_r3i1p1f1_ssp585,5,36,841.9861086396901
late_projection,EC-Earth3_r3i1p1f1_ssp585,10,31,990.9413741152803
late_projection,EC-Earth3_r3i1p1f1_ssp585,15,26,1053.038744276171
late_projection,EC-Earth3_r3i1p1f1_ssp585,20,21,1079.721262499676
late_projection,EC-Earth3_r4i1p1f1_ssp245,2,39,782.0949303205853
late_projection,EC-Earth3_r4i1p1f1_ssp245,5,36,970.7247502083089
late_projection,EC-Earth3_r4i1p1f1_ssp245,10,31,1066.1630173741687
late_projection,EC-Earth3_r4i1p1f1_ssp245,15,26,1092.2242512691157
late_projection,EC-Earth3_r4i1p1f1_ssp245,20,21,1146.9857577662874
late_projection,EC-Earth3_r4i1p1f1_ssp370,2,39,604.5690440416001
late_projection,EC-Earth3_r4i1p1f1_ssp370,5,36,886.0806212687428
late_projection,EC-Earth3_r4i1p1f1_ssp370,10,31,938.8031471856423
late_projection,EC-Earth3_r4i1p1f1_ssp370,15,26,1007.1636353454123
late_projection,EC-Earth3_r4i1p1f1_ssp370,20,21,1001.4518562045921
late_projection,EC-Earth3_r4i1p1f1_ssp585,2,39,570.7765429202354
late_projection,EC-Earth3_r4i1p1f1_ssp585,5,36,767.2576830307058
late_projection,EC-Earth3_r4i1p1f1_ssp585,10,31,921.288371425173
late_projection,EC-Earth3_r4i1p1f1_ssp585,15,26,979.1054453861536
late_projection,EC-Earth3_r4i1p1f1_ssp585,20,21,1022.5960159024502
late_projection,FGOALS-g3_r1i1p1f1_ssp245,2,39,527.3193847277607
late_projection,FGOALS-g3_r1i1p1f1_ssp245,5,36,951.7280450118517
late_projection,FGOALS-g3_r1i1p1f1_ssp245,10,31,1077.1535008176209
late_projection,FGOALS-g3_r1i1p1f1_ssp245,15,26,1125.525244355364
late_projection,FGOALS-g3_r1i1p1f1_ssp245,20,21,1164.7423452914047
late_projection,FGOALS-g3_r1i1p1f1_ssp370,2,39,811.4619857787793
late_projection,FGOALS-g3_r1i1p1f1_ssp370,5,36,927.9194844420781
late_projection,FGOALS-g3_r1i1p1f1_ssp370,10,31,1045.240744311687
late_projection,FGOALS-g3_r1i1p1f1_ssp370,15,26,1137.348883566189
late_projection,FGOALS-g3_r1i1p1f1_ssp370,20,21,1171.3728431653763
late_projection,FGOALS-g3_r1i1p1f1_ssp585,2,39,804.360455783366
late_projection,FGOALS-g3_r1i1p1f1_ssp585,5,36,987.1120914366871
late_projection,FGOALS-g3_r1i1p1f1_ssp585,10,31,1137.953488781237
late_projection,FGOALS-g3_r1i1p1f1_ssp585,15,26,1189.4561371114096
late_projection,FGOALS-g3_r1i1p1f1_ssp585,20,21,1225.4390141296822
late_projection,FGOALS-g3_r3i1p1f1_ssp245,2,39,609.6217647251488
late_projection,FGOALS-g3_r3i1p1f1_ssp245,5,36,862.1547497936365
late_projection,FGOALS-g3_r3i1p1f1_ssp245,10,31,957.0286209365756
late_projection,FGOALS-g3_r3i1p1f1_ssp245,15,26,975.9917758385311
late_projection,FGOALS-g3_r3i1p1f1_ssp245,20,21,1013.3431907650581
late_projection,FGOALS-g3_r3i1p1f1_ssp370,2,39,803.6162182013086
late_projection,FGOALS-g3_r3i1p1f1_ssp370,5,36,989.0280910213176
late_projection,FGOALS-g3_r3i1p1f1_ssp370,10,31,1049.7381906745086
late_projection,FGOALS-g3_r3i1p1f1_ssp370,15,26,1105.415265558505
late_projection,FGOALS-g3_r3i1p1f1_ssp370,20,21,1133.5975369527384
late_projection,FGOALS-g3_r3i1p1f1_ssp585,2,39,765.9072992218444
late_projection,FGOALS-g3_r3i1p1f1_ssp585,5,36,797.2492798758503
late_projection,FGOALS-g3_r3i1p1f1_ssp585,10,31,1003.434513262019
late_projection,FGOALS-g3_r3i1p1f1_ssp585,15,26,1123.6575399595984
late_projection,FGOALS-g3_r3i1p1f1_ssp585,20,21,1119.3643092542293
late_projection,FGOALS-g3_r4i1p1f1_ssp245,2,39,668.3947842953712
late_projection,FGOALS-g3_r4i1p1f1_ssp245,5,36,917.0338115926774
late_projection,FGOALS-g3_r4i1p1f1_ssp245,10,31,1066.057555918079
late_projection,FGOALS-g3_r4i1p1f1_ssp245,15,26,1130.8991896482871
late_projection,FGOALS-g3_r4i1p1f1_ssp245,20,21,1203.0445479892867
late_projection,FGOALS-g3_r4i1p1f1_ssp370,2,39,783.504533496407
late_projection,FGOALS-g3_r4i1p1f1_ssp370,5,36,980.7598473126011
late_projection,FGOALS-g3_r4i1p1f1_ssp370,10,31,1037.0004890705127
late_projection,FGOALS-g3_r4i1p1f1_ssp370,15,26,1102.2114480452185
late_projection,FGOALS-g3_r4i1p1f1_ssp370,20,21,1128.9949697590735
late_projection,FGOALS-g3_r4i1p1f1_ssp585,2,39,589.3355717483564
late_projection,FGOALS-g3_r4i1p1f1_ssp585,5,36,941.9972742351435
late_projection,FGOALS-g3_r4i1p1f1_ssp585,10,31,1031.1614275364905
late_projection,FGOALS-g3_r4i1p1f1_ssp585,15,26,1178.6921682688294
late_projection,FGOALS-g3_r4i1p1f1_ssp585,20,21,1201.5469561427997
late_projection,FGOALS-g3_r5i1p1f1_ssp370,2,39,869.060122640677
late_projection,FGOALS-g3_r5i1p1f1_ssp370,5,36,1023.2242876914148
late_projection,FGOALS-g3_r5i1p1f1_ssp370,10,31,1084.4909009322205
